date	dateNorm	deaths	cumDeaths	totalTweets	nonRTs	rTs	pos	neg	neu
1424642400	23/02/2015	55	124832	0	0	0	0	0	0
1424728800	24/02/2015	50	124882	0	0	0	0	0	0
1424815200	25/02/2015	42	124924	0	0	0	0	0	0
1424901600	26/02/2015	65	124989	0	0	0	0	0	0
1424988000	27/02/2015	57	125046	0	0	0	0	0	0
1425074400	28/02/2015	88	125134	0	0	0	0	0	0
1425160800	01/03/2015	25	125159	0	0	0	0	0	0
1425247200	02/03/2015	54	125213	0	0	0	0	0	0
1425333600	03/03/2015	33	125246	0	0	0	0	0	0
1425420000	04/03/2015	27	125273	0	0	0	0	0	0
1425506400	05/03/2015	91	125364	0	0	0	0	0	0
1425592800	06/03/2015	63	125427	0	0	0	0	0	0
1425679200	07/03/2015	67	125494	0	0	0	0	0	0
1425765600	08/03/2015	79	125573	0	0	0	0	0	0
1425852000	09/03/2015	81	125654	0	0	0	0	0	0
1425938400	10/03/2015	75	125729	0	0	0	0	0	0
1426024800	11/03/2015	80	125809	0	0	0	0	0	0
1426111200	12/03/2015	56	125865	0	0	0	0	0	0
1426197600	13/03/2015	82	125947	0	0	0	0	0	0
1426284000	14/03/2015	98	126045	0	0	0	0	0	0
1426370400	15/03/2015	101	126146	0	0	0	0	0	0
1426456800	16/03/2015	70	126216	0	0	0	0	0	0
1426543200	17/03/2015	85	126301	0	0	0	0	0	0
1426629600	18/03/2015	53	126354	0	0	0	0	0	0
1426716000	19/03/2015	53	126407	0	0	0	0	0	0
1426802400	20/03/2015	163	126570	0	0	0	0	0	0
1426888800	21/03/2015	53	126623	0	0	0	0	0	0
1426975200	22/03/2015	66	126689	0	0	0	0	0	0
1427061600	23/03/2015	61	126750	0	0	0	0	0	0
1427148000	24/03/2015	151	126901	0	0	0	0	0	0
1427234400	25/03/2015	68	126969	0	0	0	0	0	0
1427320800	26/03/2015	127	127096	0	0	0	0	0	0
1427407200	27/03/2015	68	127164	0	0	0	0	0	0
1427493600	28/03/2015	66	127230	0	0	0	0	0	0
1427580000	29/03/2015	57	127287	0	0	0	0	0	0
1427662800	30/03/2015	81	127368	0	0	0	0	0	0
1427749200	31/03/2015	93	127461	0	0	0	0	0	0
1427835600	01/04/2015	59	127520	989	23	966	600	367	22
1427922000	02/04/2015	68	127588	533	530	3	292	17	224
1428008400	03/04/2015	38	127626	1164	545	619	628	122	414
1428094800	04/04/2015	54	127680	978	204	774	640	222	116
1428181200	05/04/2015	83	127763	1105	331	774	727	283	95
1428267600	06/04/2015	72	127835	750	478	272	664	59	27
1428354000	07/04/2015	85	127920	930	649	281	181	532	217
1428440400	08/04/2015	44	127964	681	65	616	364	136	181
1428526800	09/04/2015	18	127982	1252	1162	90	391	389	472
1428613200	10/04/2015	34	128016	1174	122	1052	327	635	212
1428699600	11/04/2015	84	128100	1106	195	911	926	154	26
1428786000	12/04/2015	43	128143	1128	273	855	1067	16	45
1428872400	13/04/2015	72	128215	871	677	194	661	199	11
1428958800	14/04/2015	66	128281	1291	695	596	671	79	541
1429045200	15/04/2015	48	128329	1068	596	472	455	247	366
1429131600	16/04/2015	68	128397	934	160	774	512	76	346
1429218000	17/04/2015	76	128473	1201	981	220	1184	8	9
1429304400	18/04/2015	46	128519	1300	970	330	694	274	332
1429390800	19/04/2015	60	128579	739	571	168	233	377	129
1429477200	20/04/2015	83	128662	870	807	63	461	126	283
1429563600	21/04/2015	48	128710	919	580	339	590	36	293
1429650000	22/04/2015	85	128795	810	556	254	785	17	8
1429736400	23/04/2015	52	128847	980	814	166	493	250	237
1429822800	24/04/2015	56	128903	1185	273	912	217	880	88
1429909200	25/04/2015	56	128959	624	145	479	202	173	249
1429995600	26/04/2015	143	129102	716	122	594	226	8	482
1430082000	27/04/2015	109	129211	668	643	25	141	261	266
1430168400	28/04/2015	47	129258	505	74	431	321	74	110
1430254800	29/04/2015	77	129335	1101	480	621	745	127	229
1430341200	30/04/2015	64	129399	829	803	26	390	127	312
1430427600	01/05/2015	0	129399	1011	628	383	823	120	68
1430514000	02/05/2015	0	129399	573	211	362	259	5	309
1430600400	03/05/2015	0	129399	698	254	444	383	187	128
1430686800	04/05/2015	0	129399	1004	745	259	232	604	168
1430773200	05/05/2015	0	129399	806	469	337	251	22	533
1430859600	06/05/2015	0	129399	1113	849	264	628	277	208
1430946000	07/05/2015	0	129399	608	367	241	69	53	486
1431032400	08/05/2015	0	129399	773	518	255	392	280	101
1431118800	09/05/2015	0	129399	853	508	345	82	89	682
1431205200	10/05/2015	0	129399	573	1	572	230	154	189
1431291600	11/05/2015	0	129399	812	667	145	177	237	398
