date	dateNorm	deaths	cumDeaths	totalTweets	nonRTs	rTs	pos	neg	neu
1428354000.0	07/04/2015	111.0	10573.0	819	514	305	576	2	241
1428440400.0	08/04/2015	-1.0	10572.0	1124	1022	102	528	226	370
1428526800.0	09/04/2015	12.0	10584.0	1292	642	650	182	803	307
1428613200.0	10/04/2015	1.0	10585.0	1141	896	245	786	205	150
1428699600.0	11/04/2015	1.0	10586.0	693	191	502	200	189	304
1428786000.0	12/04/2015	1.0	10587.0	580	560	20	303	247	30
1428872400.0	13/04/2015	17.0	10604.0	1226	477	749	311	272	643
1428958800.0	14/04/2015	7.0	10611.0	1170	1014	156	247	115	808
1429045200.0	15/04/2015	78.0	10689.0	679	470	209	432	203	44
1429131600.0	16/04/2015	10.0	10699.0	1134	176	958	445	0	689
1429218000.0	17/04/2015	3.0	10702.0	1277	1085	192	947	322	8
1429304400.0	18/04/2015	13.0	10715.0	1109	419	690	994	114	1
1429390800.0	19/04/2015	3.0	10718.0	985	925	60	287	316	382
1429477200.0	20/04/2015	3.0	10721.0	564	320	244	431	54	79
1429563600.0	21/04/2015	99.0	10820.0	807	335	472	595	95	117
1429650000.0	22/04/2015	2.0	10822.0	1265	733	532	443	320	502
1429736400.0	23/04/2015	2.0	10824.0	639	10	629	77	120	442
1429822800.0	24/04/2015	9.0	10833.0	530	360	170	148	333	49
1429909200.0	25/04/2015	9.0	10842.0	1145	316	829	161	717	267
1429995600.0	26/04/2015	21.0	10863.0	598	329	269	221	281	96
1430082000.0	27/04/2015	21.0	10884.0	1151	871	280	598	526	27
1430168400.0	28/04/2015	6.0	10890.0	901	300	601	426	23	452
1430254800.0	29/04/2015	0.6666666666666666	10890.67	589	390	199	392	174	23
1430341200.0	30/04/2015	0.6666666666666666	10891.33	666	0	666	28	501	137
1430427600.0	01/05/2015	0.6666666666666666	10892.0	659	592	67	405	153	101
1430514000.0	02/05/2015	3.0	10895.0	842	308	534	815	11	16
1430600400.0	03/05/2015	42.5	10937.5	697	493	204	467	56	174
1430686800.0	04/05/2015	42.5	10980.0	742	681	61	48	266	428
1430773200.0	05/05/2015	27.0	11007.0	567	286	281	282	26	259
1430859600.0	06/05/2015	0.0	11007.0	547	157	390	318	183	46
1430946000.0	07/05/2015	0.0	11007.0	1082	426	656	375	534	173
1431032400.0	08/05/2015	0.0	11007.0	2075	1492	583	227	119	1729
1431118800.0	09/05/2015	57.0	11064.0	247	126	121	32	22	193
1431205200.0	10/05/2015	0	11064.0	573	1	572	230	154	189
1431291600.0	11/05/2015	0	11064.0	812	667	145	177	237	398
